# KIT-IMK-IFU Flux Measurement Fundamentals course material (TERENO GAP site subset).
#
# Columns:
# MODELTIME 	: UTC time at the start of a measurement period of 30-min.
# NEE  		: Net Ecosystem Exchange, in umol m-2 s-1
# soiltemp_Avg 	: Soil temperature at ...m in degrees Celcius
# PAR_Avg 		: Q_PPFD in umol m-2 s-1
#
# Contact: Matthias Zeeman <matthias.zeeman@kit.edu>
# Version: 20140805
#
"MODELTIME","Flag.ustar","Flag.wCO2","NEE","soiltemp_Avg","PAR_Avg"
2013-03-22 06:30:00,1,2,-9999,2.3,663.7
2013-03-22 07:00:00,1,2,-9999,2.2,906.2
2013-03-22 07:30:00,1,2,-9999,2.2,934.9
2013-03-22 08:00:00,1,2,-9999,2.2,1200.9
2013-03-22 08:30:00,0,0,-6.51,2.3,1305.6
2013-03-22 09:00:00,0,2,-9999,2.6,1626
2013-03-22 09:30:00,0,1,-0.47,2.9,1749
2013-03-22 10:00:00,1,1,-1.7,3.3,1820.9
2013-03-22 10:30:00,1,1,-1.56,3.7,1863.2
2013-03-22 11:00:00,1,1,-2.59,4.1,1834.3
2013-03-22 11:30:00,1,1,-3.64,4.5,1521.9
2013-03-22 12:00:00,1,1,-0.95,4.8,1870.8
2013-03-22 12:30:00,1,1,-1.08,5.2,1676.6
2013-03-22 13:00:00,1,1,-0.47,5.5,1550.5
2013-03-22 13:30:00,0,0,-2.63,5.7,998.3
2013-03-22 14:00:00,1,1,-0.46,5.9,580.4
2013-03-22 14:30:00,1,1,-0.68,5.9,629.5
2013-03-22 15:00:00,2,2,-9999,6,411.1
2013-03-22 15:30:00,1,1,-0.61,6,442.7
2013-03-22 16:00:00,1,2,-9999,5.9,182.2
2013-03-22 16:30:00,0,1,0.16,5.8,45.1
2013-03-22 17:00:00,0,0,1.1,5.7,0.9
2013-03-22 17:30:00,0,0,1.32,5.5,0
2013-03-22 18:00:00,0,0,2.31,5.4,0
2013-03-22 18:30:00,0,0,1.95,5.2,0
2013-03-22 19:00:00,0,0,1.29,5.1,0
2013-03-22 19:30:00,1,0,3.87,4.9,0
2013-03-22 20:00:00,1,1,0.53,4.8,0
2013-03-22 20:30:00,1,1,-1.01,4.7,0
2013-03-22 21:00:00,0,2,-9999,4.6,0
2013-03-22 21:30:00,0,0,0.95,4.5,0
2013-03-22 22:00:00,0,2,-9999,4.4,0
2013-03-22 22:30:00,1,1,0.62,4.2,0
2013-03-22 23:00:00,0,0,0.69,4.1,0
2013-03-22 23:30:00,1,2,-9999,4,0
2013-03-23 00:00:00,1,2,-9999,3.9,0
2013-03-23 00:30:00,0,2,-9999,3.8,0
2013-03-23 01:00:00,0,0,0.56,3.7,0
2013-03-23 01:30:00,0,1,1.01,3.6,0
2013-03-23 02:00:00,1,1,0.01,3.5,0
2013-03-23 02:30:00,0,1,0.73,3.4,0
2013-03-23 03:00:00,0,0,0.61,3.3,0
2013-03-23 03:30:00,0,1,1.66,3.1,0
2013-03-23 04:00:00,0,0,0.46,3,0
2013-03-23 04:30:00,0,0,0.63,2.8,0.7
2013-03-23 05:00:00,0,1,0.7,2.7,26
2013-03-23 05:30:00,0,0,0.6,2.6,81.3
2013-03-23 06:00:00,0,0,0.11,2.4,190.3
2013-03-23 06:30:00,0,0,0.47,2.4,308.9
2013-03-23 07:00:00,0,0,-2.72,2.3,266.1
2013-03-23 07:30:00,0,0,-3.43,2.3,332.1
2013-03-23 08:00:00,0,0,4.66,2.3,517.9
2013-03-23 08:30:00,0,0,-3.37,2.3,1061.3
2013-03-23 09:00:00,0,0,-4.37,2.4,1213.7
2013-03-23 09:30:00,0,0,-4,2.7,1006
2013-03-23 10:00:00,1,1,-2.01,2.9,948.6
2013-03-23 10:30:00,0,0,-6.13,3.2,1388.7
2013-03-23 11:00:00,1,1,-4.19,3.5,1596.4
2013-03-23 11:30:00,0,0,-3.26,3.8,1454.9
2013-03-23 12:00:00,1,1,-1.06,4.1,1587.6
2013-03-23 12:30:00,1,1,-1.75,4.4,1383.6
2013-03-23 13:00:00,1,1,-2.19,4.6,1418.1
2013-03-23 13:30:00,0,0,-2.17,4.8,964.9
2013-03-23 14:00:00,1,1,-2.28,5,655.3
2013-03-23 14:30:00,1,1,-0.58,5.1,493
2013-03-23 15:00:00,1,1,-0.61,5.1,364.4
2013-03-23 15:30:00,1,1,-0.7,5.1,273.9
2013-03-23 16:00:00,0,0,-0.24,5,151.7
2013-03-23 16:30:00,0,2,-9999,4.9,59.2
2013-03-23 17:00:00,0,0,0.48,4.8,3.2
2013-03-23 17:30:00,0,0,0.77,4.6,0
2013-03-23 18:00:00,0,1,0.48,4.4,0
2013-03-23 18:30:00,2,2,-9999,4.2,0
2013-03-23 19:00:00,1,1,0.56,4,0
2013-03-23 19:30:00,1,1,0.74,3.8,0
2013-03-23 20:00:00,0,2,-9999,3.7,0
2013-03-23 20:30:00,0,2,-9999,3.5,0
2013-03-23 21:00:00,0,0,0.44,3.4,0
2013-03-23 21:30:00,0,1,0.67,3.2,0
2013-03-23 22:00:00,1,2,-9999,3.2,0
2013-03-23 22:30:00,1,2,-9999,3.1,0
2013-03-23 23:00:00,1,2,-9999,3,0
2013-03-23 23:30:00,1,1,-0.03,2.9,0
2013-03-24 00:00:00,0,0,0.52,2.8,0
2013-03-24 00:30:00,1,1,0.58,2.6,0
2013-03-24 01:00:00,0,0,0.47,2.5,0
2013-03-24 01:30:00,0,0,0.21,2.4,0
2013-03-24 02:00:00,0,1,0.52,2.4,0
2013-03-24 02:30:00,0,1,0.9,2.3,0
2013-03-24 03:00:00,0,1,-0.75,2.2,0
2013-03-24 03:30:00,0,0,-0.66,2.2,0
2013-03-24 04:00:00,0,1,0.48,2.1,0
2013-03-24 04:30:00,0,2,-9999,2,1.6
2013-03-24 05:00:00,0,1,0.28,1.9,33.2
2013-03-24 05:30:00,0,0,0.51,1.8,90.4
2013-03-24 06:00:00,0,0,-0.85,1.8,246.2
2013-03-24 06:30:00,0,0,-6.69,1.8,428.8
2013-03-24 07:00:00,1,2,-9999,1.8,425.1
2013-03-24 07:30:00,0,0,-3.73,1.7,463.4
2013-03-24 08:00:00,0,1,1.66,1.7,730.4
2013-03-24 08:30:00,1,1,-0.99,1.7,822.5
2013-03-24 09:00:00,0,0,-2.77,1.8,1149.5
2013-03-24 09:30:00,0,0,-1.07,1.9,863.2
2013-03-24 10:00:00,1,1,-0.48,2.1,1092.5
2013-03-24 10:30:00,0,0,-1.74,2.3,1096.2
2013-03-24 11:00:00,1,1,-3.79,2.5,846.7
2013-03-24 11:30:00,1,1,-2.33,2.7,804.9
2013-03-24 12:00:00,2,2,-9999,2.9,750.8
2013-03-24 12:30:00,1,1,-1.96,3.1,1171.9
2013-03-24 13:00:00,0,0,-1.6,3.3,764.5
2013-03-24 13:30:00,1,1,-1.87,3.4,506.5
2013-03-24 14:00:00,1,1,-0.84,3.5,275
2013-03-24 14:30:00,1,1,-0.67,3.6,173
2013-03-24 15:00:00,0,0,-0.68,3.6,131.6
2013-03-24 15:30:00,1,1,-0.27,3.5,107.3
2013-03-24 16:00:00,0,1,0.05,3.5,52
2013-03-24 16:30:00,1,1,-0.35,3.4,12.1
2013-03-24 17:00:00,0,1,0.11,3.3,0.5
2013-03-24 17:30:00,1,1,-0.06,3.2,0
2013-03-24 18:00:00,0,1,0.05,3.1,0
2013-03-24 18:30:00,1,2,-9999,3,0
2013-03-24 19:00:00,0,1,0.39,2.8,0
2013-03-24 19:30:00,0,1,0.75,2.7,0
2013-03-24 20:00:00,0,2,-9999,2.6,0
2013-03-24 20:30:00,0,1,0.54,2.4,0
2013-03-24 21:00:00,0,1,0.2,2.3,0
2013-03-24 21:30:00,0,2,-9999,2.3,0
2013-03-24 22:00:00,0,0,0.82,2.2,0
2013-03-24 22:30:00,0,0,-1.21,2.1,0
2013-03-24 23:00:00,0,0,0.76,2,0
2013-03-24 23:30:00,0,0,0.61,1.9,0
2013-03-25 00:00:00,0,1,0.12,1.9,0
2013-03-25 00:30:00,0,0,0.73,1.8,0
2013-03-25 01:00:00,0,1,0.17,1.7,0
2013-03-25 01:30:00,0,0,0.02,1.7,0
2013-03-25 02:00:00,0,0,0.45,1.6,0
2013-03-25 02:30:00,0,0,0.09,1.6,0
2013-03-25 03:00:00,0,2,-9999,1.5,0
2013-03-25 03:30:00,1,1,0.1,1.5,0
2013-03-25 04:00:00,1,1,0.26,1.5,0
2013-03-25 04:30:00,0,2,-9999,1.4,1.5
2013-03-25 05:00:00,0,1,0.16,1.4,15.9
2013-03-25 05:30:00,0,0,0.08,1.3,28.6
2013-03-25 06:00:00,0,0,-0.02,1.3,49.5
2013-03-25 06:30:00,1,1,-0.18,1.3,53.7
2013-03-25 07:00:00,1,1,-0.03,1.3,100.5
2013-03-25 07:30:00,1,1,-0.46,1.3,223.1
2013-03-25 08:00:00,0,0,-3.18,1.3,195.1
2013-03-25 08:30:00,1,1,-3.23,1.2,167.9
2013-03-25 09:00:00,1,1,-2.88,1.2,276.2
2013-03-25 09:30:00,0,0,-1.21,1.2,304.1
2013-03-25 10:00:00,0,0,-0.8,1.2,299.9
2013-03-25 10:30:00,0,2,-9999,1.2,344.4
2013-03-25 11:00:00,1,2,-9999,1.2,413
2013-03-25 11:30:00,2,2,-9999,1.2,425.2
2013-03-25 12:00:00,1,2,-9999,1.3,421.8
2013-03-25 12:30:00,1,2,-9999,1.3,331.6
2013-03-25 13:00:00,1,2,-9999,1.3,261.5
2013-03-25 13:30:00,1,2,-9999,1.3,226.2
2013-03-25 14:00:00,0,2,-9999,1.4,158.1
2013-03-25 14:30:00,1,2,-9999,1.4,116.1
2013-03-25 15:00:00,1,2,-9999,1.4,108
2013-03-25 15:30:00,0,2,-9999,1.3,76.3
2013-03-25 16:00:00,0,2,-9999,1.3,52.1
2013-03-25 16:30:00,0,2,-9999,1.4,20.3
2013-03-25 17:00:00,0,0,4.42,1.4,3.3
2013-03-25 17:30:00,0,2,-9999,1.4,0
2013-03-25 18:00:00,1,2,-9999,1.4,0
2013-03-25 18:30:00,1,2,-9999,1.4,0
2013-03-25 19:00:00,0,0,4.09,1.4,0
2013-03-25 19:30:00,1,2,-9999,1.4,0
2013-03-25 20:00:00,0,0,4.36,1.4,0
2013-03-25 20:30:00,0,1,1.61,1.4,0
2013-03-25 21:00:00,0,0,3.43,1.4,0
2013-03-25 21:30:00,1,1,1.32,1.4,0
2013-03-25 22:00:00,0,2,-9999,1.4,0
2013-03-25 22:30:00,1,1,1.12,1.4,0
2013-03-25 23:00:00,2,2,-9999,1.4,0
2013-03-25 23:30:00,0,1,1.8,1.4,0
2013-03-26 00:00:00,0,2,-9999,1.4,0
2013-03-26 00:30:00,0,2,-9999,1.4,0
2013-03-26 01:00:00,1,1,-0.29,1.4,0
2013-03-26 01:30:00,1,1,-0.8,1.4,0
2013-03-26 02:00:00,1,1,-0.64,1.4,0
2013-03-26 02:30:00,1,2,-9999,1.4,0
2013-03-26 03:00:00,0,1,-0.6,1.4,0
2013-03-26 03:30:00,1,2,-9999,1.4,0
2013-03-26 04:00:00,1,2,-9999,1.4,0
2013-03-26 04:30:00,0,0,-0.83,1.4,1.9
2013-03-26 05:00:00,0,1,0.51,1.4,21.4
2013-03-26 05:30:00,1,1,0.79,1.4,54.7
2013-03-26 06:00:00,1,2,-9999,1.4,97
2013-03-26 06:30:00,1,2,-9999,1.4,138.7
2013-03-26 07:00:00,1,2,-9999,1.4,194.7
2013-03-26 07:30:00,1,1,-1.86,1.4,263.8
2013-03-26 08:00:00,0,2,-9999,1.3,315.4
2013-03-26 08:30:00,0,2,-9999,1.3,371.2
2013-03-26 09:00:00,0,0,-1.1,1.3,421.8
2013-03-26 09:30:00,0,0,0.82,1.3,472.5
2013-03-26 10:00:00,0,0,-3.46,1.3,496.9
2013-03-26 10:30:00,1,2,-9999,1.3,462.7
2013-03-26 11:00:00,1,1,0.07,1.3,388.6
2013-03-26 11:30:00,0,0,1.3,1.3,336.8
2013-03-26 12:00:00,1,2,-9999,1.3,320.3
2013-03-26 12:30:00,1,2,-9999,1.3,298.2
2013-03-26 13:00:00,0,2,-9999,1.3,274.3
2013-03-26 13:30:00,0,2,-9999,1.3,246.7
2013-03-26 14:00:00,0,1,-1.12,1.3,207.4
2013-03-26 14:30:00,0,2,-9999,1.3,169.1
2013-03-26 15:00:00,1,2,-9999,1.3,133
2013-03-26 15:30:00,0,2,-9999,1.3,83.2
2013-03-26 16:00:00,0,1,-0.72,1.3,51.1
2013-03-26 16:30:00,0,1,2.53,1.3,22.3
2013-03-26 17:00:00,2,2,-9999,1.3,3
2013-03-26 17:30:00,1,1,0.37,1.3,0
2013-03-26 18:00:00,0,2,-9999,1.3,0
2013-03-26 18:30:00,0,2,-9999,1.3,0
2013-03-26 19:00:00,1,2,-9999,1.3,0
2013-03-26 19:30:00,1,1,0.19,1.3,0
2013-03-26 20:00:00,1,1,0.9,1.3,0
2013-03-26 20:30:00,0,1,-0.31,1.3,0
2013-03-26 21:00:00,1,2,-9999,1.3,0
2013-03-26 21:30:00,0,1,0.62,1.3,0
2013-03-26 22:00:00,0,0,0.47,1.3,0
2013-03-26 22:30:00,1,2,-9999,1.3,0
2013-03-26 23:00:00,0,1,-1.29,1.3,0
2013-03-26 23:30:00,0,0,0.54,1.3,0
2013-03-27 00:00:00,1,2,-9999,1.3,0
2013-03-27 00:30:00,1,1,-6.14,1.3,0
2013-03-27 01:00:00,0,2,-9999,1.3,0
2013-03-27 01:30:00,0,2,-9999,1.3,0
2013-03-27 02:00:00,0,2,-9999,1.3,0
2013-03-27 02:30:00,0,2,-9999,1.3,0
2013-03-27 03:00:00,0,2,-9999,1.3,0
2013-03-27 03:30:00,0,2,-9999,1.3,0
2013-03-27 04:00:00,0,2,-9999,1.3,0
2013-03-27 04:30:00,1,2,-9999,1.3,7.6
2013-03-27 05:00:00,1,2,-9999,1.3,55.7
2013-03-27 05:30:00,1,2,-9999,1.3,193.6
2013-03-27 06:00:00,1,2,-9999,1.3,378.7
2013-03-27 06:30:00,1,2,-9999,1.2,641
2013-03-27 07:00:00,0,2,-9999,1.2,866.6
2013-03-27 07:30:00,0,2,-9999,1.2,1071.8
2013-03-27 08:00:00,0,2,-9999,1.2,1265.2
2013-03-27 08:30:00,1,2,-9999,1.2,1452.1
2013-03-27 09:00:00,0,2,-9999,1.2,1495.5
2013-03-27 09:30:00,0,2,-9999,1.2,1438.1
2013-03-27 10:00:00,0,2,-9999,1.2,701.5
2013-03-27 10:30:00,0,2,-9999,1.2,675.2
2013-03-27 11:00:00,1,1,0.1,1.2,932.7
2013-03-27 11:30:00,1,1,-0.38,1.2,896.4
2013-03-27 12:00:00,1,2,-9999,1.2,1105.3
2013-03-27 12:30:00,2,2,-9999,1.2,851.2
2013-03-27 13:00:00,0,0,-0.78,1.2,844.1
2013-03-27 13:30:00,1,1,-0.23,1.2,636.1
2013-03-27 14:00:00,0,1,-0.51,1.2,555.6
2013-03-27 14:30:00,1,1,-0.09,1.2,740.2
2013-03-27 15:00:00,1,2,-9999,1.1,707.7
2013-03-27 15:30:00,0,1,-0.73,1.1,410.8
2013-03-27 16:00:00,2,2,-9999,1.1,154.7
2013-03-27 16:30:00,1,1,0.16,1.1,47.4
2013-03-27 17:00:00,0,0,0.46,1.1,6.4
2013-03-27 17:30:00,0,0,0.49,1.1,0
2013-03-27 18:00:00,1,1,0.28,1.1,0
2013-03-27 18:30:00,1,2,-9999,1.1,0
2013-03-27 19:00:00,1,1,0.41,1.1,0
2013-03-27 19:30:00,0,1,0.21,1.1,0
2013-03-27 20:00:00,1,2,-9999,1.1,0
2013-03-27 20:30:00,1,1,0.16,1.2,0
2013-03-27 21:00:00,1,1,-4.39,1.2,0
2013-03-27 21:30:00,1,1,-22.37,1.2,0
2013-03-27 22:00:00,1,2,-9999,1.2,0
2013-03-27 22:30:00,1,2,-9999,1.2,0
2013-03-27 23:00:00,1,2,-9999,1.2,2.3
2013-03-27 23:30:00,0,2,-9999,1.2,0
2013-03-28 00:00:00,1,2,-9999,1.2,0
2013-03-28 00:30:00,0,2,-9999,1.1,0
2013-03-28 01:00:00,1,2,-9999,1.1,0
2013-03-28 01:30:00,0,2,-9999,1.1,0
2013-03-28 02:00:00,1,2,-9999,1.1,0
2013-03-28 02:30:00,0,2,-9999,1.1,0
2013-03-28 03:00:00,1,2,-9999,1.1,0
2013-03-28 03:30:00,1,2,-9999,1.1,0
2013-03-28 04:00:00,1,2,-9999,1.1,0
2013-03-28 04:30:00,1,2,-9999,1.1,6.5
2013-03-28 05:00:00,1,2,-9999,1.1,38.3
2013-03-28 05:30:00,1,2,-9999,1.1,105.4
2013-03-28 06:00:00,1,2,-9999,1.1,327.2
2013-03-28 06:30:00,1,2,-9999,1.1,671.9
2013-03-28 07:00:00,1,2,-9999,1,943.1
2013-03-28 07:30:00,1,2,-9999,1,924
2013-03-28 08:00:00,0,2,-9999,1,1219.9
2013-03-28 08:30:00,1,2,-9999,1,1271
2013-03-28 09:00:00,1,2,-9999,1,1783.9
2013-03-28 09:30:00,1,2,-9999,1,2072.2
2013-03-28 10:00:00,1,1,-0.47,1,1703.1
2013-03-28 10:30:00,1,1,0.41,1,861.2
2013-03-28 11:00:00,1,1,-0.77,1,717.6
2013-03-28 11:30:00,1,1,-0.81,1,953.6
2013-03-28 12:00:00,1,1,-1.95,1,1250.7
2013-03-28 12:30:00,1,2,-9999,1,1001.3
2013-03-28 13:00:00,1,2,-9999,1,751.2
2013-03-28 13:30:00,1,2,-9999,1,579.4
2013-03-28 14:00:00,1,2,-9999,1,317.6
2013-03-28 14:30:00,0,1,0.69,1,202.7
2013-03-28 15:00:00,0,2,-9999,1,191.9
2013-03-28 15:30:00,0,2,-9999,1,140.3
2013-03-28 16:00:00,0,0,-0.28,1,88
2013-03-28 16:30:00,1,2,-9999,1,38
2013-03-28 17:00:00,1,1,1.01,1,6.3
2013-03-28 17:30:00,1,1,0.69,1,0
2013-03-28 18:00:00,1,2,-9999,1,0
2013-03-28 18:30:00,1,2,-9999,1,0
2013-03-28 19:00:00,1,1,1.26,1,0
2013-03-28 19:30:00,1,2,-9999,1,0.1
2013-03-28 20:00:00,1,1,1.9,1,0.1
2013-03-28 20:30:00,0,2,-9999,1,0
2013-03-28 21:00:00,1,2,-9999,1,0
2013-03-28 21:30:00,1,1,0.9,1,0
2013-03-28 22:00:00,1,2,-9999,1,0
2013-03-28 22:30:00,1,2,-9999,1,0
2013-03-28 23:00:00,1,2,-9999,1,0
2013-03-28 23:30:00,1,2,-9999,0.9,0
2013-03-29 00:00:00,1,2,-9999,0.9,0.1
2013-03-29 00:30:00,1,2,-9999,0.9,0.3
2013-03-29 01:00:00,1,2,-9999,0.9,0.1
2013-03-29 01:30:00,2,2,-9999,0.9,0
2013-03-29 02:00:00,2,2,-9999,0.9,0
2013-03-29 02:30:00,2,2,-9999,0.9,0
2013-03-29 03:00:00,2,2,-9999,0.9,0
2013-03-29 03:30:00,2,2,-9999,0.9,0
2013-03-29 04:00:00,0,2,-9999,0.9,0
2013-03-29 04:30:00,0,2,-9999,0.9,0.7
2013-03-29 05:00:00,1,2,-9999,0.9,9.1
2013-03-29 05:30:00,0,2,-9999,0.9,26
2013-03-29 06:00:00,0,2,-9999,0.9,63.2
2013-03-29 06:30:00,0,2,-9999,0.9,170
2013-03-29 07:00:00,0,2,-9999,0.9,325.2
2013-03-29 07:30:00,1,2,-9999,0.9,605.4
2013-03-29 08:00:00,0,2,-9999,0.9,822.5
2013-03-29 08:30:00,1,2,-9999,0.9,722.2
2013-03-29 09:00:00,0,2,-9999,0.9,696.3
2013-03-29 09:30:00,1,1,4.93,0.9,864
2013-03-29 10:00:00,0,1,0.6,0.9,1259.8
2013-03-29 10:30:00,0,1,1.61,0.9,1576.6
2013-03-29 11:00:00,1,2,-9999,0.9,1087.6
2013-03-29 11:30:00,1,2,-9999,0.9,797.3
2013-03-29 12:00:00,0,1,-1.97,0.9,1221.7
2013-03-29 12:30:00,1,2,-9999,0.9,1032.4
2013-03-29 13:00:00,0,1,-1.19,0.9,826.6
2013-03-29 13:30:00,0,0,0.41,0.9,547.5
2013-03-29 14:00:00,0,0,-0.87,0.9,335.7
2013-03-29 14:30:00,2,2,-9999,0.9,182.3
2013-03-29 15:00:00,1,2,-9999,0.9,98.8
2013-03-29 15:30:00,1,2,-9999,0.9,58.9
2013-03-29 16:00:00,0,2,-9999,0.9,24.4
2013-03-29 16:30:00,0,2,-9999,0.9,12.5
2013-03-29 17:00:00,0,2,-9999,0.9,1.5
2013-03-29 17:30:00,0,2,-9999,0.9,0
2013-03-29 18:00:00,1,2,-9999,0.9,0
2013-03-29 18:30:00,1,2,-9999,0.9,0
2013-03-29 19:00:00,0,2,-9999,0.9,0
2013-03-29 19:30:00,0,2,-9999,0.9,0
2013-03-29 20:00:00,1,2,-9999,0.9,0
2013-03-29 20:30:00,1,2,-9999,0.9,0
2013-03-29 21:00:00,0,2,-9999,0.9,0
2013-03-29 21:30:00,1,2,-9999,0.9,0
2013-03-29 22:00:00,0,2,-9999,0.9,0
2013-03-29 22:30:00,1,2,-9999,0.9,0
2013-03-29 23:00:00,1,2,-9999,0.9,0
2013-03-29 23:30:00,2,2,-9999,0.9,0
2013-03-30 00:00:00,2,2,-9999,0.9,0
2013-03-30 00:30:00,1,2,-9999,0.9,0
2013-03-30 01:00:00,1,2,-9999,0.9,0
2013-03-30 01:30:00,1,2,-9999,0.9,0
2013-03-30 02:00:00,1,2,-9999,0.9,0
2013-03-30 02:30:00,1,2,-9999,0.9,0
2013-03-30 03:00:00,1,2,-9999,0.9,0
2013-03-30 03:30:00,2,2,-9999,0.9,0
2013-03-30 04:00:00,1,2,-9999,0.9,0
2013-03-30 04:30:00,1,2,-9999,0.9,12.3
2013-03-30 05:00:00,1,2,-9999,0.9,68.2
2013-03-30 05:30:00,1,2,-9999,0.9,150.6
2013-03-30 06:00:00,2,2,-9999,0.9,425.4
2013-03-30 06:30:00,2,2,-9999,0.9,823.4
2013-03-30 07:00:00,1,2,-9999,0.9,856.5
2013-03-30 07:30:00,1,2,-9999,0.9,985
2013-03-30 08:00:00,1,2,-9999,0.9,975.5
2013-03-30 08:30:00,0,2,-9999,0.9,987.2
2013-03-30 09:00:00,1,2,-9999,0.9,1093.7
2013-03-30 09:30:00,0,2,-9999,0.9,1005.3
2013-03-30 10:00:00,0,2,-9999,1,919
2013-03-30 10:30:00,0,1,-2.14,1.1,729.5
2013-03-30 11:00:00,0,0,-2.29,1.2,556.6
2013-03-30 11:30:00,0,0,1.36,1.3,647.3
2013-03-30 12:00:00,0,0,3.37,1.5,546.8
2013-03-30 12:30:00,0,0,2.45,1.8,405.3
2013-03-30 13:00:00,0,2,-9999,2,258.4
2013-03-30 13:30:00,1,2,-9999,2.3,162.7
2013-03-30 14:00:00,1,2,-9999,2.4,111.2
2013-03-30 14:30:00,2,2,-9999,2.5,83.5
2013-03-30 15:00:00,0,2,-9999,2.6,63.1
2013-03-30 15:30:00,0,2,-9999,2.6,41.1
2013-03-30 16:00:00,0,2,-9999,2.7,22
2013-03-30 16:30:00,0,2,-9999,2.7,10.7
2013-03-30 17:00:00,2,2,-9999,2.7,2.7
2013-03-30 17:30:00,0,2,-9999,2.6,0
2013-03-30 18:00:00,1,2,-9999,2.6,0
2013-03-30 18:30:00,2,2,-9999,2.6,0
2013-03-30 19:00:00,2,2,-9999,2.5,0
2013-03-30 19:30:00,2,2,-9999,2.4,0
2013-03-30 20:00:00,2,2,-9999,2.4,0
2013-03-30 20:30:00,2,2,-9999,2.3,0
2013-03-30 21:00:00,2,2,-9999,2.2,0
2013-03-30 21:30:00,2,2,-9999,2.1,0
2013-03-30 22:00:00,2,2,-9999,2,0
2013-03-30 22:30:00,2,2,-9999,1.9,0
2013-03-30 23:00:00,2,2,-9999,1.9,0
2013-03-30 23:30:00,2,2,-9999,1.8,0
2013-03-31 00:00:00,2,2,-9999,1.7,0
2013-03-31 00:30:00,2,2,-9999,1.7,0
2013-03-31 01:00:00,2,2,-9999,1.6,0
2013-03-31 01:30:00,1,2,-9999,1.6,0
2013-03-31 02:00:00,1,2,-9999,1.5,0
2013-03-31 02:30:00,1,2,-9999,1.5,0
2013-03-31 03:00:00,0,2,-9999,1.5,0
2013-03-31 03:30:00,2,2,-9999,1.4,0
2013-03-31 04:00:00,2,2,-9999,1.4,0
2013-03-31 04:30:00,2,2,-9999,1.4,2
2013-03-31 05:00:00,2,2,-9999,1.4,13.4
2013-03-31 05:30:00,2,2,-9999,1.4,28.9
2013-03-31 06:00:00,2,2,-9999,1.3,57.3
2013-03-31 06:30:00,2,2,-9999,1.3,77.4
2013-03-31 07:00:00,2,2,-9999,1.3,138.9
2013-03-31 07:30:00,2,2,-9999,1.3,167.1
2013-03-31 08:00:00,2,2,-9999,1.3,152.7
2013-03-31 08:30:00,1,2,-9999,1.2,159.3
2013-03-31 09:00:00,0,2,-9999,1.2,178.4
2013-03-31 09:30:00,0,2,-9999,1.2,248.5
2013-03-31 10:00:00,1,2,-9999,1.2,240.9
2013-03-31 10:30:00,1,2,-9999,1.2,207.6
2013-03-31 11:00:00,1,2,-9999,1.2,234.7
2013-03-31 11:30:00,0,2,-9999,1.2,190.2
2013-03-31 12:00:00,1,2,-9999,1.2,162.4
2013-03-31 12:30:00,2,2,-9999,1.2,131
2013-03-31 13:00:00,0,2,-9999,1.2,150.6
2013-03-31 13:30:00,0,2,-9999,1.2,201.6
2013-03-31 14:00:00,0,2,-9999,1.2,167.1
2013-03-31 14:30:00,1,2,-9999,1.2,99.3
2013-03-31 15:00:00,0,2,-9999,1.1,78.7
2013-03-31 15:30:00,0,2,-9999,1.1,76.3
2013-03-31 16:00:00,0,2,-9999,1.1,68.1
2013-03-31 16:30:00,0,2,-9999,1.1,31.2
2013-03-31 17:00:00,0,2,-9999,1.1,4.4
2013-03-31 17:30:00,0,2,-9999,1.1,0
2013-03-31 18:00:00,0,2,-9999,1.1,0
2013-03-31 18:30:00,0,2,-9999,1.1,0
2013-03-31 19:00:00,1,2,-9999,1.1,0
2013-03-31 19:30:00,0,2,-9999,1.1,0
2013-03-31 20:00:00,0,2,-9999,1.1,0
2013-03-31 20:30:00,0,2,-9999,1.1,0
2013-03-31 21:00:00,0,2,-9999,1.1,0
2013-03-31 21:30:00,0,2,-9999,1.1,0
2013-03-31 22:00:00,1,2,-9999,1.1,0
2013-03-31 22:30:00,1,1,-0.29,1.1,0
2013-03-31 23:00:00,0,2,-9999,1.1,0
2013-03-31 23:30:00,1,2,-9999,1.1,0
2013-04-01 00:00:00,0,2,-9999,1.1,0
2013-04-01 00:30:00,0,2,-9999,1,0
2013-04-01 01:00:00,0,2,-9999,1,0
2013-04-01 01:30:00,1,1,-0.14,1,0
2013-04-01 02:00:00,0,0,0.29,1,0
2013-04-01 02:30:00,0,1,-0.6,1,0
2013-04-01 03:00:00,0,2,-9999,1,0
2013-04-01 03:30:00,1,2,-9999,1,0
2013-04-01 04:00:00,1,2,-9999,1,0
2013-04-01 04:30:00,1,2,-9999,1,4.2
2013-04-01 05:00:00,0,2,-9999,1,37.4
2013-04-01 05:30:00,1,2,-9999,1,105.9
2013-04-01 06:00:00,1,2,-9999,1,194.3
2013-04-01 06:30:00,1,2,-9999,1,207.3
2013-04-01 07:00:00,1,1,-1.29,0.9,245.8
2013-04-01 07:30:00,0,0,1.94,0.9,217.8
2013-04-01 08:00:00,1,1,1.6,0.9,433.1
2013-04-01 08:30:00,0,1,1.33,0.9,1221.2
2013-04-01 09:00:00,1,1,2.29,0.9,1422.1
2013-04-01 09:30:00,0,0,0.46,0.9,1370.9
2013-04-01 10:00:00,1,2,-9999,0.9,1894
2013-04-01 10:30:00,0,0,-1.6,0.9,1986.8
